,,,,,,,,,,,,,,,,,,,,,,,,0.452847537,0.10691879,0.414924465,0.586992383,0.314553424
,,,,,,,,,,,,,,,,,,,,,,,,0.496911019,0.123250362,0.447545543,0.635337185,0.334315843
,,,,,,,,,,,,,,,,,,,,,,,,0.569010884,0.122258212,0.506523974,0.674139211,0.363276585
,,,,,,,,,,,,,,,,,,,,,,,,0.639659944,0.127043878,0.613102371,0.709273974,0.401283191
,,,,,,,,,,,,,,,,,,,,,,,,0.708102017,0.132033811,0.714039848,0.705586992,0.425314445
,,,,,,,,,,,,,,,,,,,,,,,,0.79662648,0.137733812,0.787925692,0.656335233,0.422640071
,,,,,,,,,,,,,,,,,,,,,,,,0.818800758,0.168471019,0.842424268,0.621851114,0.427220175
,,,,,,,,,,,,,,,,,,,,,,,,0.844021189,0.178246617,0.877615149,0.606248809,0.453887689
,,,,,,,,,,,,,,,,,,,,,,,,0.89135701,0.213701402,0.896290234,0.586492899,0.495864566
,,,,,,,,,,,,,,,,,,,,,,,,0.922620227,0.225704475,0.935077133,0.553106331,0.523148266
,,,,,,,,,,,,,,,,,,,,,,,,0.934731227,0.350122073,0.972750002,0.543156082,0.533426502
,,,,,,,,,,,,,,,,,,,,,,,,0.90560808,0.61696188,0.994393325,0.555261999,0.539905984
,,,,,,,,,,,,,,,,,,,,,,,,0.880612496,0.956150846,1,0.580058755,0.543088553
,,,,,,,,,,,,,,,,,,,,,,,,0.875712687,1,0.989589919,0.599210026,0.565842968
,,,,,,,,,,,,,,,,,,,,,,,,0.89053926,0.985030202,0.980847474,0.611618263,0.602134417
,,,,,,,,,,,,,,,,,,,,,,,,0.923994743,0.99041894,0.948405578,0.63769659,0.653017406
,,,,,,,,,,,,,,,,,,,,,,,,0.915223001,0.983454434,0.875819769,0.683110209,0.704878669
,,,,,,,,,,,,,,,,,,,,,,,,1,0.975176788,0.805072536,0.726769061,0.75804218
,,,,,,,,,,,,,,,,,,,,,,,,0.966876435,0.968873715,0.73860864,0.769074049,0.81610977
,,,,,,,,,,,,,,,,,,,,,,,,0.960689105,0.959749822,0.694021958,0.831003503,0.868942955
,,,,,,,,,,,,,,,,,,,,,,,,0.931620832,0.942533096,0.652135665,0.916007808,0.926400711
,,,,,,,,,,,,,,,,,,,,,,,,0.88033679,0.882935987,0.611423793,0.987572047,0.972887816
,,,,,,,,,,,,,,,,,,,,,,,,0.842619905,0.788652524,0.546287214,1,1
,,,,,,,,,,,,,,,,,,,,,,,,0.836338889,0.662415983,0.488694218,0.948756876,0.978230212
,,,,,,,,,,,,,,,,,,,,,,,,0.843223515,0.628498059,0.446731761,0.848945497,0.921795198
,,,,,,,,,,,,,,,,,,,,,,,,0.810354242,0.608149251,0.40857733,0.741819305,0.829640452
,,,,,,,,,,,,,,,,,,,,,,,,0.725171714,0.553376716,0.374056857,0.647607406,0.720747046
,,,,,,,,,,,,,,,,,,,,,,,,0.645192807,0.515003842,0.343268673,0.572382473,0.610132131
,,,,,,,,,,,,,,,,,,,,,,,,0.592482052,0.381744434,0.315759349,0.507521836,0.510348113
,,,,,,,,,,,,,,,,,,,,,,,,0.560830706,0.294843736,0.292338975,0.450514929,0.431838394
,,,,,,,,,,,,,,,,,,,,,,,,0.534646641,0.222591847,0.270798955,0.401900668,0.370918562
,,,,,,,,,,,,,,,,,,,,,,,,0.459633123,0.187010612,0.251386251,0.355540659,0.325187397
,,,,,,,,,,,,,,,,,,,,,,,,0.377372278,0.114758723,0.234138661,0.314569819,0.290941431
,,,,,,,,,,,,,,,,,,,,,,,,0.359218493,0.109574251,0.218269543,0.281689308,0.263810189
,,,,,,,,,,,,,,,,,,,,,,,,0.30401166,0.110371862,0.201235523,0.254960337,0.241951467
,,,,,,,,,,,,,,,,,,,,,,,,0.258331415,0.113786026,0.185349922,0.229578659,0.222862406
,,,,,,,,,,,,,,,,,,,,,,,,0.228465467,0.116986197,0.173082364,0.205761155,0.205971287
,,,,,,,,,,,,,,,,,,,,,,,,0.208464718,0.114544729,0.164555194,0.18705679,0.189734468
,,,,,,,,,,,,,,,,,,,,,,,,0.224154545,0.096938924,0.159161521,0.171428196,0.173986787
,,,,,,,,,,,,,,,,,,,,,,,,0.232860707,0.083856158,0.153867741,0.156995735,0.160500572
,,,,,,,,,,,,,,,,,,,,,,,,0.19633498,0.092902234,0.148154495,0.14291817,0.147446322
,,,,,,,,,,,,,,,,,,,,,,,,0.189348637,0.10518739,0.139184697,0.129504393,0.133388388
,,,,,,,,,,,,,,,,,,,,,,,,0.171847981,0.126645073,0.128754864,0.115426829,0.118561809
,,,,,,,,,,,,,,,,,,,,,,,,0.16102718,0.158841324,0.120685243,0.10678444,0.108270868
,,,,,,,,,,,,,,,,,,,,,,,,0.136718185,0.161603782,0.113279351,0.100600038,0.10120061
,,,,,,,,,,,,,,,,,,,,,,,,0.103642802,0.163422724,0.106260528,0.095007131,0.095724813
,,,,,,,,,,,,,,,,,,,,,,,,0.064480468,0.155543883,0.099588704,0.088803013,0.090706391
,,,,,,,,,,,,,,,,,,,,,,,,0.044378001,0.117326641,0.094731727,0.081889101,0.085656206
,,,,,,,,,,,,,,,,,,,,,,,,0.054557719,0.098388242,0.09316242,0.078064105,0.082333884
,,,,,,,,,,,,,,,,,,,,,,,,0.075943692,0.085645919,0.091295424,0.075040912,0.079665862
,,,,,,,,,,,,,,,,,,,,,,,,0.070918075,0.052749326,0.088796527,0.07290496,0.077093127
,,,,,,,,,,,,,,,,,,,,,,,,0.046037592,0.048109565,0.085612728,0.070519266,0.074425105
,,,,,,,,,,,,,,,,,,,,,,,,0.032546723,0.052710419,0.082049249,0.068573907,0.071528395
,,,,,,,,,,,,,,,,,,,,,,,,0.046203552,0.073730388,0.079853584,0.066457672,0.069279634
,,,,,,,,,,,,,,,,,,,,,,,,0.037046356,0.091657183,0.07812712,0.063631644,0.067068987
,,,,,,,,,,,,,,,,,,,,,,,,0.034966514,0.089633974,0.07667348,0.061088218,0.064775759
,,,,,,,,,,,,,,,,,,,,,,,,0.045351004,0.086696431,0.075216572,0.058807679,0.062730276
,,,,,,,,,,,,,,,,,,,,,,,,0.0474188,0.072212982,0.073786093,0.057729845,0.06088807
,,,,,,,,,,,,,,,,,,,,,,,,0.051183663,0.086900697,0.072795401,0.056073661,0.059160208
,,,,,,,,,,,,,,,,,,,,,,,,0.04286697,0.116130225,0.072062329,0.054673791,0.057203659
,,,,,,,,,,,,,,,,,,,,,,,,0.027759338,0.06769967,0.071866237,0.052945313,0.055577436
,,,,,,,,,,,,,,,,,,,,,,,,0.064194054,0.067213322,0.072445988,0.04952779,0.053874984
,,,,,,,,,,,,,,,,,,,,,,,,0.047837713,0.079381754,0.072973589,0.046964648,0.052026426
,,,,,,,,,,,,,,,,,,,,,,,,0.041869877,0.044452226,0.072918456,0.045117872,0.049917418
,,,,,,,,,,,,,,,,,,,,,,,,0.019410524,0.060346085,0.072233839,0.042298415,0.047478084
